Taxpayer_Number,Taxpayer_Name,Taxpayer_Address,Taxpayer_City,Taxpayer_State,Taxpayer_Zip_Code,Taxpayer_Organizational_Type,Taxpayer_Organizational_Name,Record_Type_Code,Record_Type_Name,SOS_Charter_Date,SOS_Status_Date,Responsibility_Beginning_Date,DateTime
32072724415,K.T. OMNE GROUP LLC,1113 VINE ST STE 220,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/5/2019 0:00,12/5/2019 0:00,12/5/2019 0:00,3/25/2020 2:13
32072953527,"CLAVELL UROLOGY, PLLC",1315 ST JOSEPH PKWY STE 1700,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32073399720,"LIFELINE DENNIS ST, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/10/2020 0:00,2/10/2020 0:00,2/10/2020 0:00,3/25/2020 2:13
32072953857,"EXCITING OUTDOORS, LLC",815 WALKER ST STE 1553,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32072509261,"SHAW HARBOR INVESTMENTS, LLC",440 LOUISIANA ST STE 730,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32073398110,"EMPIRE EFFECT FINANCING, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/10/2020 0:00,2/10/2020 0:00,2/10/2020 0:00,3/25/2020 2:13
32072954665,"C&C BEACHFRONT, LLC",1415 LOUISIANA ST FL 36,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32072509600,FAMBLE CORP,440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32072510129,"K AND C HOMES, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32072511291,"OBSIDIAN INVESTMENT SOLUTIONS, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32073395074,"EAST WEST INVESTOR SOLUTIONS, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/11/2020 0:00,2/11/2020 0:00,2/11/2020 0:00,3/25/2020 2:13
32072722963,"1312 INVESTMENTS, LLC",914 MAIN ST UNIT 1401,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/5/2019 0:00,12/5/2019 0:00,12/5/2019 0:00,3/25/2020 2:13
32073394663,"ELIZA QUEEN, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/11/2020 0:00,2/11/2020 0:00,2/11/2020 0:00,3/25/2020 2:13
32073393566,"WHEATLAND INVESTORS, LLC",440 LOUISIANA ST STE 1212,HOUSTON,TX,77002,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,2/12/2020 0:00,2/12/2020 0:00,2/12/2020 0:00,3/25/2020 2:13
32072960118,"MEET YOUR HOST, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32072516597,CP AND JT HOLDINGS LLC,945 MCKINNEY ST # 421,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32072516548,"LET'S VAQ, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32072516258,"CADET MANAGEMENT, INC.",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32072515912,DACARBA HEALTH LLC,711 LOUISIANA ST STE 3100,HOUSTON,TX,77002,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32072515888,DACARBA HEALTH TECHNOLOGIES LLC,711 LOUISIANA ST STE 3100,HOUSTON,TX,77002,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32072746277,"KHOSHBIN 363, LLC",2500 FANNIN ST,HOUSTON,TX,77002,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,12/9/2019 0:00,12/9/2019 0:00,12/9/2019 0:00,3/25/2020 2:13
32073388442,"WESTERN STAR PARTNERS, L.P.",711 LOUISIANA ST STE 1660,HOUSTON,TX,77002,PL,Unknown,U,Secretary of State (SOS) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32072721460,AURORA INVESTMENT GROUP CORP,440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,12/5/2019 0:00,12/5/2019 0:00,12/5/2019 0:00,3/25/2020 2:13
32072515821,CENTEX PROPERTY BUYERS 2019 LLC,440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32073390794,"VELOCITY CATASTROPHE & RENOVATION SERVICES, LLC",1021 MAIN ST STE 1150,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/11/2020 0:00,2/11/2020 0:00,2/11/2020 0:00,3/25/2020 2:13
32072513420,"GRACEVILLE, LLC",440 LOUISIANA ST STE 900,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32073393202,"UAP TRACKING NETWORK, INC.",700 LOUISIANA ST STE 3950,HOUSTON,TX,77002,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,2/11/2020 0:00,2/11/2020 0:00,2/11/2020 0:00,3/25/2020 2:13
32072957387,MURPHY ISLAND LLC,1021 MAIN ST STE 1150,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32073388459,"GOLDENROD CAPITAL, L.P.",711 LOUISIANA ST STE 1660,HOUSTON,TX,77002,PL,Unknown,U,Secretary of State (SOS) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32072474748,"SIX ROOMS, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/7/2019 0:00,11/7/2019 0:00,11/7/2019 0:00,3/25/2020 2:13
32072474433,YBBT-BELLAIRE LLC,440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/7/2019 0:00,11/7/2019 0:00,11/7/2019 0:00,3/25/2020 2:13
32073458997,3407 STARBEND LLC,440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/18/2020 0:00,2/18/2020 0:00,2/18/2020 0:00,3/25/2020 2:13
32072763496,15930 GREAT OAKS LLC,440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/10/2019 0:00,12/10/2019 0:00,12/10/2019 0:00,3/25/2020 2:13
32072412060,"CRAZY CHEFZ, LLC",1001 TEXAS AVENUE,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/28/2019 0:00,10/28/2019 0:00,10/28/2019 0:00,3/25/2020 2:13
32072413217,"YELLOWSTONE ENTERTAINMENT, LLC",1407 FANNIN ST,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/31/2019 0:00,10/31/2019 0:00,10/31/2019 0:00,3/25/2020 2:13
32072413894,TX ROOFTOP INC.,440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,10/31/2019 0:00,10/31/2019 0:00,10/31/2019 0:00,3/25/2020 2:13
32072761672,"HYL INVESTORS, LP",401 LOUISIANA ST FL 8,HOUSTON,TX,77002,PL,Unknown,U,Secretary of State (SOS) File Number,12/10/2019 0:00,12/10/2019 0:00,12/10/2019 0:00,3/25/2020 2:13
32072414538,"EDWARDS 14-601, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/31/2019 0:00,10/31/2019 0:00,10/31/2019 0:00,3/25/2020 2:13
32072414769,"AG94 INDUSTRIES, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/31/2019 0:00,10/31/2019 0:00,10/31/2019 0:00,3/25/2020 2:13
32072888921,SECOND MANAGEMENT CORPORATION,440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,12/23/2019 0:00,12/23/2019 0:00,12/23/2019 0:00,3/25/2020 2:13
32072889069,"495 HWY 71 W. BASTROP, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/23/2019 0:00,12/23/2019 0:00,12/23/2019 0:00,3/25/2020 2:13
32072415733,"TEXAS MANAGED PROPERTIES, INC.",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,10/31/2019 0:00,10/31/2019 0:00,10/31/2019 0:00,3/25/2020 2:13
32072416731,TAYS JUNIOR HIGH BAND BOOSTER CLUB,333 CLAY ST STE 4800,HOUSTON,TX,77002,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,10/31/2019 0:00,10/31/2019 0:00,10/31/2019 0:00,3/25/2020 2:13
32073534086,"PROJECT OVERWATCH, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/24/2020 0:00,2/24/2020 0:00,2/24/2020 0:00,3/25/2020 2:13
32073533476,"SETTEGAST RANCH ROAD, LLC",1415 LOUISIANA ST FL 36,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/24/2020 0:00,2/24/2020 0:00,2/24/2020 0:00,3/25/2020 2:13
32073532395,"RENDON'S TRANSPORT, LLC",440 LOUISIANA ST STE 900,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/24/2020 0:00,2/24/2020 0:00,2/24/2020 0:00,3/25/2020 2:13
32073544952,713 CONSTRUCTION LLC,700 LOUISIANA ST STE 3950,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/25/2020 0:00,2/25/2020 0:00,2/25/2020 0:00,3/25/2020 2:13
32073531934,EMMONS CAPITAL LLC,409 TRAVIS ST APT 1703,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/24/2020 0:00,2/24/2020 0:00,2/24/2020 0:00,3/25/2020 2:13
32072424909,"LAKELINE100, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/1/2019 0:00,11/1/2019 0:00,11/1/2019 0:00,3/25/2020 2:13
32072425070,"LOHMANS5300, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/1/2019 0:00,11/1/2019 0:00,11/1/2019 0:00,3/25/2020 2:13
32072892113,"EAGLIN REALTY, LLC.",700 JP MORGAN CHASE TOWER 600 TRAVIS,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/23/2019 0:00,12/23/2019 0:00,12/23/2019 0:00,3/25/2020 2:13
32072426938,"THE HIDDEN WILLOW, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/1/2019 0:00,11/1/2019 0:00,11/1/2019 0:00,3/25/2020 2:13
32072427522,"SHESPACE-HTX, LLC",600 TRAVIS ST STE 5600,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/1/2019 0:00,11/1/2019 0:00,11/1/2019 0:00,3/25/2020 2:13
32072427605,DESTINO OCCIDENTAL LLC,720 RUSK ST # 1320,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/1/2019 0:00,11/1/2019 0:00,11/1/2019 0:00,3/25/2020 2:13
32072429171,FELIZ DEVELOPMENT LLC,708 MAIN ST FL 10,HOUSTON,TX,77002,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,11/1/2019 0:00,11/1/2019 0:00,11/1/2019 0:00,3/25/2020 2:13
32072429239,YULLY TORO LLC,720 RUSK ST,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/1/2019 0:00,11/1/2019 0:00,11/1/2019 0:00,3/25/2020 2:13
32072429635,"LIFETREE FOUNDATION, INC.",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,10/31/2019 0:00,10/31/2019 0:00,10/31/2019 0:00,3/25/2020 2:13
32073522164,"JACK MILLER LAW, PLLC",405 MAIN ST STE 701,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/24/2020 0:00,2/24/2020 0:00,2/24/2020 0:00,3/25/2020 2:13
32073522016,"BLANCO ROAD SPORTS PRACTICE FACILITY, LLC",1415 LOUISIANA ST FL 22,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/24/2020 0:00,2/24/2020 0:00,2/24/2020 0:00,3/25/2020 2:13
32073521620,"INFINITE SOLUTIONS BEHAVIORAL SERVICES, LLC",1200 SMITH ST FL 16,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/18/2020 0:00,2/18/2020 0:00,2/18/2020 0:00,3/25/2020 2:13
32072431060,"J & E ACQUISITIONS, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/31/2019 0:00,10/31/2019 0:00,10/31/2019 0:00,3/25/2020 2:13
32072436440,"ESTEBAN'S TEXAS SALSA, LLC",3303 MAIN ST STE 305,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/4/2019 0:00,11/4/2019 0:00,11/4/2019 0:00,3/25/2020 2:13
32073529979,"DEER CREEK INVESTMENTS HOLDINGS, LLC",2500 FANNIN ST,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/24/2020 0:00,2/24/2020 0:00,2/24/2020 0:00,3/25/2020 2:13
32072404463,"1820 CARTWHEEL, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/30/2019 0:00,10/30/2019 0:00,10/30/2019 0:00,3/25/2020 2:13
32072887147,"CREATIVE HOME SOLUTIONS, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/24/2019 0:00,12/24/2019 0:00,12/24/2019 0:00,3/25/2020 2:13
32072887048,"1826 E SARA, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/24/2019 0:00,12/24/2019 0:00,12/24/2019 0:00,3/25/2020 2:13
32073585518,"MALIBU VENTURES, LLC",440 LOUISIANA ST STE 900,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/26/2020 0:00,2/26/2020 0:00,2/26/2020 0:00,3/25/2020 2:13
32072768594,KPI RETAIL CONSULTANTS LTD. CO.,945 MCKINNEY ST # 12797,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/11/2019 0:00,12/11/2019 0:00,12/11/2019 0:00,3/25/2020 2:13
32072768198,"OPTIM6 HOLDINGS, LLC",1001 MCKINNEY ST STE 1400,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/10/2019 0:00,12/10/2019 0:00,12/10/2019 0:00,3/25/2020 2:13
32073581517,"CALO ONE, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/27/2020 0:00,2/27/2020 0:00,2/27/2020 0:00,3/25/2020 2:13
32073580873,EMERGENT ED. CHILD CARE CONSULTING INCORPORATED,700 LOUISIANA ST STE 3950,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,2/28/2020 0:00,2/28/2020 0:00,2/28/2020 0:00,3/25/2020 2:13
32073580402,"PIN OAK DOCK 22, LLC",1200 SMITH ST STE 1050,HOUSTON,TX,77002,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,2/27/2020 0:00,2/27/2020 0:00,2/27/2020 0:00,3/25/2020 2:13
32073579594,NIMS AESTHETICS LLC,2000 CRAWFORD ST,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/28/2020 0:00,2/28/2020 0:00,2/28/2020 0:00,3/25/2020 2:13
32072874905,ENVIROSTATE LLC,405 MAIN ST,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/20/2019 0:00,12/20/2019 0:00,12/20/2019 0:00,3/25/2020 2:13
32073579305,"ETHEREAL TELEPATHIC GROUP, LLC",120 PIERCE ST,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/27/2020 0:00,2/27/2020 0:00,2/27/2020 0:00,3/25/2020 2:13
32073579172,"RK AUSTIN INVEST 2, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/27/2020 0:00,2/27/2020 0:00,2/27/2020 0:00,3/25/2020 2:13
32072385258,"RUTHERFORD & TITAN, INC.",401 LOUISIANA ST FL 8,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,10/28/2019 0:00,10/28/2019 0:00,10/28/2019 0:00,3/25/2020 2:13
32072389516,VICTOR ECHO ONE LLC,2121 CONGRESS ST STE B,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/30/2019 0:00,10/30/2019 0:00,10/30/2019 0:00,3/25/2020 2:13
32072389540,VE LLC,2121 CONGRESS ST STE B,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/30/2019 0:00,10/30/2019 0:00,10/30/2019 0:00,3/25/2020 2:13
32072390373,"201910TX-01, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/30/2019 0:00,10/30/2019 0:00,10/30/2019 0:00,3/25/2020 2:13
32073562459,CAPITAL RANCH TEXAS LLC,1401 STERRETT ST STE 102,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/27/2020 0:00,2/27/2020 0:00,2/27/2020 0:00,3/25/2020 2:13
32072395828,SKEGGOX CONSULTING LLC,801 CONGRESS ST STE 350,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/29/2019 0:00,10/29/2019 0:00,10/29/2019 0:00,3/25/2020 2:13
32072884003,"AG THAI GOURMET, INC.",2000 CRAWFORD ST STE 869,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,12/23/2019 0:00,12/23/2019 0:00,12/23/2019 0:00,3/25/2020 2:13
32072887030,"914 E PIERCE, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/24/2019 0:00,12/24/2019 0:00,12/24/2019 0:00,3/25/2020 2:13
32072887014,"1056 E COURT, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/24/2019 0:00,12/24/2019 0:00,12/24/2019 0:00,3/25/2020 2:13
32072887006,"604 HIGHWAY 77A, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/24/2019 0:00,12/24/2019 0:00,12/24/2019 0:00,3/25/2020 2:13
32073547484,MARGAUX'S OYSTER BAR LLC,409 TRAVIS ST APT 3005,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/25/2020 0:00,2/25/2020 0:00,2/25/2020 0:00,3/25/2020 2:13
32072886826,"LE BUILDING WEALTH, CORP.",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,12/24/2019 0:00,12/24/2019 0:00,12/24/2019 0:00,3/25/2020 2:13
32072886768,"TAPROOT REALTY GROUP, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/24/2019 0:00,12/24/2019 0:00,12/24/2019 0:00,3/25/2020 2:13
32073516141,"PROMETHEUS MARKET INNOVATIONS, LLC",409 TRAVIS ST APT 2703,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/21/2020 0:00,2/21/2020 0:00,2/21/2020 0:00,3/25/2020 2:13
32072886347,"44 EQUITY, INC.",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,12/24/2019 0:00,12/24/2019 0:00,12/24/2019 0:00,3/25/2020 2:13
32072401980,CCC CONNECTED LLC,1825 SAN JACINTO ST UNIT 619,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/30/2019 0:00,10/30/2019 0:00,10/30/2019 0:00,3/25/2020 2:13
32073556733,"DJR FAMILY HOLDINGS, LLC",1415 LOUISIANA ST FL 22,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/26/2020 0:00,2/26/2020 0:00,2/26/2020 0:00,3/25/2020 2:13
32073559216,"EIV CAPITAL IV TOP-UP FUND, LP",910 LOUISIANA ST STE 4010,HOUSTON,TX,77002,PF,Unknown,V,SOS Certificate of Authority (COA) File Number,2/26/2020 0:00,2/26/2020 0:00,2/26/2020 0:00,3/25/2020 2:13
32073559315,"EIV CAPITAL FUND IV, LP",910 LOUISIANA ST STE 4010,HOUSTON,TX,77002,PF,Unknown,V,SOS Certificate of Authority (COA) File Number,2/26/2020 0:00,2/26/2020 0:00,2/26/2020 0:00,3/25/2020 2:13
32072396313,"REAL 2 REAL, INC.",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,10/29/2019 0:00,10/29/2019 0:00,10/29/2019 0:00,3/25/2020 2:13
32072765293,ZOEY AUSTIN LLC,1021 MAIN ST STE 1150,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/10/2019 0:00,12/10/2019 0:00,12/10/2019 0:00,3/25/2020 2:13
32072886115,"TRUE HOME INVESTORS, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/24/2019 0:00,12/24/2019 0:00,12/24/2019 0:00,3/25/2020 2:13
32072304614,"SOUTHERN AMBER, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/21/2019 0:00,10/21/2019 0:00,10/21/2019 0:00,3/25/2020 2:13
32072437570,MATTHEW CATLETT FOUNDATION,720 RUSK ST STE 216,HOUSTON,TX,77002,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,11/4/2019 0:00,11/4/2019 0:00,11/4/2019 0:00,3/25/2020 2:13
32073514294,"GIRVIN REALTY, LLC",2219 SAWDUST RD #1904,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/22/2020 0:00,2/22/2020 0:00,2/22/2020 0:00,3/25/2020 2:13
32073478334,840 MICA LANE LLC,440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/19/2020 0:00,2/19/2020 0:00,2/19/2020 0:00,3/25/2020 2:13
32072456596,"PINELAND PARK, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/4/2019 0:00,11/4/2019 0:00,11/4/2019 0:00,3/25/2020 2:13
32072750089,"FLIP ONE, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/9/2019 0:00,12/9/2019 0:00,12/9/2019 0:00,3/25/2020 2:13
32072456695,"CYPRESS VALLEY, INC.",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CT,Texas Profit,U,Secretary of State (SOS) File Number,11/4/2019 0:00,11/4/2019 0:00,11/4/2019 0:00,3/25/2020 2:13
32072456778,"MEANDERING CREEK 19-6941, LLC",440 LOUISIANA ST STE 952,HOUSTON,TX,77002,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/4/2019 0:00,11/4/2019 0:00,11/4/2019 0:00,3/25/2020 2:13
